Sales_Date,Product_ID,Product_Name,Price,Cost,Sales_Quantity,Initial_Stock,End_Stock
11/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,952,935
11/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,946
11/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,973,958
11/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,961,943
11/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,971,965
11/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,955,936
11/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,964,947
11/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,963,956
11/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,979,970
12/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
12/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,935,933
12/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,946,944
12/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,958,942
12/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,943,937
12/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,965,964
12/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,936,924
12/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,947,943
12/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,956,943
12/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,970,960
13/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
13/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,933,919
13/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,944,927
13/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,942,931
13/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,937,930
13/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,964,952
13/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,924,921
13/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,943,943
13/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,943,937
13/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,960,945
14/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
14/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,919,918
14/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,927,915
14/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,931,922
14/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,930,918
14/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,952,951
14/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,921,912
14/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,943,931
14/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,937,926
14/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,945,928
15/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
15/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,981
15/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,985
15/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,994
15/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,998
15/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,989
15/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,980
15/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,989
15/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,987
15/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,986
16/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
16/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,981,977
16/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,985,973
16/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,994,988
16/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,998,989
16/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,989,987
16/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,980,964
16/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,976
16/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,987,968
16/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,986,969
17/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
17/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,977,962
17/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,973,959
17/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,988,971
17/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,989,986
17/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,987,974
17/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,964,944
17/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,976,968
17/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,968,964
17/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,969,955
18/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
18/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,962,958
18/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,953
18/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,971,968
18/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,986,970
18/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,974,969
18/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,944,934
18/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,955
18/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,964,953
18/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,955,945
19/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
19/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,958,939
19/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,953,933
19/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,968,967
19/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,970,958
19/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,969,950
19/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,934,927
19/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,955,937
19/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,953,947
19/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,945,933
20/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
20/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,939,938
20/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,933,928
20/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,967,958
20/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,958,945
20/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,950,948
20/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,927,911
20/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,937,933
20/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,947,937
20/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,933,929
21/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
21/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,938,936
21/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,928,926
21/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,958,942
21/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,945,931
21/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,948,939
21/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,911,895
21/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,933,916
21/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,937,929
21/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,929,912
22/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
22/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,995
22/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,997
22/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,998
22/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,984
22/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,992
22/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,986
22/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,987
22/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,998
22/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,996
23/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
23/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,995,993
23/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,997,986
23/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,998,988
23/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,984,983
23/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,992,991
23/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,986,984
23/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,987,978
23/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,998,990
23/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,996,988
24/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
24/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,993,983
24/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,986,979
24/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,988,981
24/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,983,969
24/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,991,986
24/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,970
24/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,978,974
24/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,990,986
24/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,988,973
25/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
25/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,968
25/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,979,963
25/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,981,976
25/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,969,952
25/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,986,974
25/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,970,966
25/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,974,957
25/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,986,982
25/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,973,966
26/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
26/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,968,961
26/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,963,951
26/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,976,958
26/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,952,940
26/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,974,962
26/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,966,959
26/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,957,957
26/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,982,980
26/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,966,961
27/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
27/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,961
27/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,951,941
27/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,958,943
27/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,940,922
27/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,962,950
27/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,959,951
27/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,957,945
27/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,980,973
27/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,961,941
28/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
28/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,955
28/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,941,923
28/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,943,940
28/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,922,913
28/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,950,938
28/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,951,941
28/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,945,936
28/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,973,968
28/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,941,932
29/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
29/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,983
29/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,988
29/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,980
29/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,990
29/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,987
29/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,999
29/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,989
29/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,994
29/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,994
30/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
30/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,983,967
30/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,988,987
30/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,980,968
30/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,990,989
30/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,987,980
30/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,999,983
30/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,989,977
30/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,994,981
30/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,994,992
31/05/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
31/05/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,967,961
31/05/2023,P0063,Modern Baju Kurung,120.63,154.65,9,987,973
31/05/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,968,963
31/05/2023,P0066,Batik Maxi Dress,117.26,210.21,9,989,974
31/05/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,980,979
31/05/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,983,975
31/05/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,977,973
31/05/2023,P0081,Casual Baju Kurung,325.12,298.43,9,981,963
31/05/2023,P0091,Kurta with Batik Print,268.96,142.99,9,992,989
01/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
01/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,961,958
01/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,973,964
01/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,963,960
01/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,974,955
01/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,979,963
01/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,975,964
01/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,973
01/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,963,946
01/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,989,972
02/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
02/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,958,947
02/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,964,953
02/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,960,947
02/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,955,938
02/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,963,944
02/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,964,962
02/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,973,967
02/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,946,932
02/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,972,962
03/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
03/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,947,933
03/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,953,940
03/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,947,942
03/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,938,938
03/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,944,943
03/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,962,952
03/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,967,966
03/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,932,918
03/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,962,959
04/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
04/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,933,925
04/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,940,921
04/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,942,940
04/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,938,922
04/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,943,933
04/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,952,938
04/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,966,965
04/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,918,906
04/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,959,945
05/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
05/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,998
05/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,986
05/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,981
05/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,987
05/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,980
05/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,989
05/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,985
05/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,990
05/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,996
06/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
06/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,998,994
06/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,986,972
06/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,981,976
06/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,987,968
06/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,980,975
06/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,989
06/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,985,984
06/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,990,972
06/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,996,994
07/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
07/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,994,980
07/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,972,959
07/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,976,965
07/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,968,952
07/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,975,968
07/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,989,974
07/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,984,968
07/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,972,955
07/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,994,974
08/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
08/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,980,963
08/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,959,948
08/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,965,951
08/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,952,945
08/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,968,966
08/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,974,968
08/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,968,948
08/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,955,942
08/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,974,972
09/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
09/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,963,950
09/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,948,929
09/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,951,938
09/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,945,926
09/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,966,955
09/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,968,952
09/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,948,945
09/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,942,928
09/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,972,964
10/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
10/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,950,930
10/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,929,917
10/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,938,923
10/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,926,921
10/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,955,945
10/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,952,945
10/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,945,929
10/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,928,908
10/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,964,957
11/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,0,0,0
11/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,930,917
11/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,917,905
11/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,923,906
11/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,921,901
11/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,945,935
11/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,945,940
11/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,929,929
11/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,908,891
11/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,957,952
12/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,100,1000,900
12/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,1000,982
12/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,1000,987
12/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,1000,993
12/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,1000,992
12/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,1000,989
12/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,1000,984
12/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,1000,986
12/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,1000,990
12/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,1000,985
13/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,350,900,550
13/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,982,975
13/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,987,987
13/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,993
13/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,992,973
13/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,989,988
13/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,984
13/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,986,986
13/06/2023,P0081,Casual Baju Kurung,325.12,298.43,9,990,981
13/06/2023,P0091,Kurta with Batik Print,268.96,142.99,9,985,977
14/06/2023,P0006,Baju Kurung Pahang,367.81,139.3,550,550,0
14/06/2023,P0056,Baju Kurung Elegance,462.52,132.18,9,975,956
14/06/2023,P0063,Modern Baju Kurung,120.63,154.65,9,987,981
14/06/2023,P0064,Traditional Batik Wrap,423.42,282.4,9,993,993
14/06/2023,P0066,Batik Maxi Dress,117.26,210.21,9,973,961
14/06/2023,P0068,Baju Melayu Luxe Silver,102.69,173.48,9,988,983
14/06/2023,P0076,Baju Melayu Comfort,282.67,140.28,9,984,983
14/06/2023,P0080,Batik Palazzo Pants,120.68,288.32,9,986,973
